experiments/fused-training-megakernel/NOTES.md,2516,2026-07-05,rowop,H256/S1024 cached SwiGLU-BWD 2W,S1024,PROMOTED,-7.92us (278/320); default-vs-old -8.46 (262/320),post profile 1208.2us; score 1228.4/778.0 1.58x
experiments/fused-training-megakernel/NOTES.md,2537,2026-07-05,gemm-dx,S1024 n128 NN recheck (MK_WGMMA_N128_NN_MIN=16),S1024,NO-GO,+24.37us combined (2/320),keep m64n64 NN threshold for H256/S1024
experiments/fused-training-megakernel/NOTES.md,2547,2026-07-05,attention,S1024 attention chunk recheck,S1024,NEUTRAL,1/2 +62.19 (0/240); 2/1 +14.67; 1/1 +61.12; 3/2 +49.47,keep DKV2/DQ2
experiments/fused-training-megakernel/NOTES.md,2556,2026-07-05,rowop,H256/S2048 combined cached SwiGLU-BWD 2W,S2048,PROMOTED,-10.11us (165/192); default-vs-old -5.62 (145/192),cache-only and 2W-only were separate no-gos; combination wins
experiments/fused-training-megakernel/NOTES.md,2578,2026-07-05,rowop,H256/S3072 combined cached SwiGLU-BWD 2W,S3072,PROMOTED,-10.99us (113/128); default-vs-old -15.38 (124/128),
experiments/fused-training-megakernel/NOTES.md,2592,2026-07-05,rowop,H256/S4096 combined cached SwiGLU-BWD 2W,S4096,PROMOTED,-4.21us (59/80); default-vs-old -5.23 (52/80),weaker long-S win; post profile attention-dQ led (922.8us)
experiments/fused-training-megakernel/NOTES.md,2614,2026-07-05,rowop,H256/S8192 cached SwiGLU-BWD 2W boundary,S8192,NO-GO,+47.47us (10/40),cap default at S4096; later FLIPPED post-band (line 3279)
experiments/fused-training-megakernel/NOTES.md,2622,2026-07-05,attention-dq,S2048 attention DQ over-split retest,S2048,NEUTRAL,2/3 +67.41 (0/160); 2/4 +62.40; 1/3 +46.82,keep DKV2/DQ2
experiments/fused-training-megakernel/NOTES.md,2630,2026-07-05,attention,S4096 attention chunk retest,S4096,NEUTRAL,1/2 +77.57 (0/80); 1/3 +125.12; 2/2 +100.21; 2/1 +21.63,keep DKV1/DQ1
experiments/fused-training-megakernel/NOTES.md,2639,2026-07-05,attention-dq,OP_ATTN_DQ_WG S/dP WGMMA x2 batching,S2048+S4096,NO-GO,S2048 +3.87us (28/80); S4096 +14.11 (4/64),dirty sibling kept as no-go evidence only
experiments/fused-training-megakernel/NOTES.md,2651,2026-07-05,rowop,long-shape RMS dx R4 recheck,S2048-S4096,NEUTRAL,S2048 keeps R4 (forced R2 +6.51); S3072 R4 +3.74; S4096 R4 +4.37,gates unchanged
experiments/fused-training-megakernel/NOTES.md,2660,2026-07-05,measurement,S3072 profile/score refresh,S3072,MEASUREMENT,profile 2640.6us; bench 2651.2/1327.3 2.00x,attention-dQ led (569.3us)
experiments/fused-training-megakernel/NOTES.md,2672,2026-07-05,lm-head,H256/S>=3072 head-dX sk=1 no-atomic widening,S3072-S8192,PROMOTED,S3072 -6.48us (66/96); S4096 -10.38 (74/80); S8192 -16.22 (33/40),gate widened to H256/S>=2048 tied to sk_head==1
experiments/fused-training-megakernel/NOTES.md,2686,2026-07-05,measurement,post-head-dX-sk1 long profile/score,S3072+S4096,MEASUREMENT,S3072 2627.4/1329.4 1.98x; S4096 3341.7/1569.5 2.13x,attention-dQ dominates (906.9us S4096)
experiments/fused-training-megakernel/NOTES.md,2700,2026-07-05,scheduling,scheduler idle-poll 32ns for S3072/S4096 (MK_IDLE_NS),S3072+S4096,PROMOTED,S3072 -6.93us (33/40); S4096 -5.89 (28/36); S8192 boundary rejected (+13.22),S8192/S2048 later flipped in post-band
experiments/fused-training-megakernel/NOTES.md,2716,2026-07-05,measurement,post-idle32 long profile/score,S3072+S4096,MEASUREMENT,S3072 2647.5/1341.6 1.97x; S4096 3331.1/1581.2 2.11x,poll cadence exhausted for tested shapes
experiments/fused-training-megakernel/NOTES.md,2731,2026-07-05,attention-dq,attention-dQ C=1 float2 direct-store (_adqf2),S3072+S4096,PROMOTED,probe S3072 -9.68 S4096 -15.95; promoted S3072 -11.46 (36/40) S4096 -7.17 (30/36),grad rel <=1.2e-6; S2048 stays out (noise post-T12)
experiments/fused-training-megakernel/NOTES.md,2748,2026-07-05,attention-dq,S8192 dQ float2 promotion; no broad Cq=1 widening,S8192,PROMOTED,S8192 -29.92us (10/12); S256 +3.90 rejected; S128 refuted on clean repeat (+1.18),_adqf2 gate = S3072/S4096/S8192 only
experiments/fused-training-megakernel/NOTES.md,2759,2026-07-05,measurement,post-attention-dQ-float2 profile/score,S3072+S4096,MEASUREMENT,S4096 3300.2/1586.8 2.08x; S3072 rerun 2610.5/1324.5 1.97x,S3072 3007.4 outlier discarded
experiments/fused-training-megakernel/NOTES.md,2775,2026-07-05,attention-dq,attention-dQ split-mask loop (MK_ATTN_DQ_SPLIT_MASK),S3072+S4096,NO-GO,S3072 +41.98us (0/40); S4096 +45.98 (0/36),keep compact single-loop predicate form; probe reverted
experiments/fused-training-megakernel/NOTES.md,2785,2026-07-05,attention-dkv,attention-dKV direct-atomic float2 (_adkvf2; broad D=64 gate),multi,PROMOTED,nano -5.70; small -39.86 (32/32); S2048 -10.26; S3072 -7.20; S4096 -23.44; S8192 -47.39,grad worst rel 0.0061; full test_model green
experiments/fused-training-megakernel/NOTES.md,2811,2026-07-05,attention-dkv,S128/S256 boundary check for broad dKV float2 gate,S128+S256,MEASUREMENT,S128 -0.85us (94/160); S256 -15.15 (119/120),keep broad D=64/S%128 default
experiments/fused-training-megakernel/NOTES.md,2818,2026-07-05,measurement,post-dkvf2 profiles (short + long),multi,MEASUREMENT,nano 887.9us; small 3448.2; S3072 2578.5 S4096 3325.0 S8192 8415.5,S8192 dQ 3345.9 + fwd 1520.4 on path; dKV off-path
experiments/fused-training-megakernel/NOTES.md,2834,2026-07-05,measurement,fresh-process score refresh post-dkvf2,9 configs,MEASUREMENT,nano 1.45x small 1.82x deep 1.33x S128 1.72x S256 1.49x S1024 1.56x S3072 1.93x S4096 2.12x S8192 2.63x,same-process bench hit TorchDynamo recompile limit; use fresh-process
experiments/fused-training-megakernel/NOTES.md,2845,2026-07-05,attention-dkv,small DKV chunk retune post-float2,small,NEUTRAL,DKV_C=2 +59.58us (0/80); C=3 +55.68 (0/80),keep 1/1
experiments/fused-training-megakernel/NOTES.md,2852,2026-07-05,attention,long-S C=1 straggler diagnosis (standalone scaling probe),S1024-S8192,LAW,bwd ratio vs graph-flash 1.14x S1024 -> 1.63x S3072 -> 2.21x S8192; dkv 2.7us/64-row stage dq 1.9us,makespan = longest causal tile chain; predicts banded chunking; S2048->S3072 jump is Ckv=2->1 flip
experiments/fused-training-megakernel/NOTES.md,2859,2026-07-05,measurement,v1 eager-autograd flash probe numbers,long-S,WITHDRAWN,CPU autograd overhead polluted them,only graph-captured flash numbers valid
experiments/fused-training-megakernel/NOTES.md,2893,2026-07-05,attention,banded attention-bwd chunking (C proportional to band stage count),S2048-S8192,PROMOTED,S2048 -20.6/-16.0us; S3072 -37.0/-42.4; S4096 -80.7/-78.7; S8192 -531.7/-524.6 (all 40/40 or 16/16),largest single long-S win of P4b; gate {2048:16;3072:16;4096:32;8192:32}; commits 06ab5b6+8508a7d
experiments/fused-training-megakernel/NOTES.md,2935,2026-07-05,attention,banding rejected variants,S2048+S8192,NO-GO,S2048 T=32 degenerates to uniform C=1 (+41/+48; 0/40); S8192 T=16 over-splits (-321/-332 worse than T=32),standalone agrees (S8192 dkv 675->420 dq 485->327 at T=32)
experiments/fused-training-megakernel/NOTES.md,2946,2026-07-05,measurement,post-merge long-S scoreboard at 1b4e194,S2048-S8192,MEASUREMENT,S2048 1843.9/1043.3 1.77x; S3072 1.89x; S4096 1.02x->2.02x; S8192 7782.2/3044.8 2.56x,pre-band gaps 1.83/1.97/2.08-2.13/2.63-2.69
experiments/fused-training-megakernel/NOTES.md,2956,2026-07-05,attention,short-S banding,S512+S1024,NO-GO,S1024 T8 neutral (-0.2 then +4.5); S512 T4 +15.2 (2/40); degenerate points +22 to +70,pays only when straggler chain >=32 stages i.e. S>=2048
experiments/fused-training-megakernel/NOTES.md,2968,2026-07-05,attention,band emission order dq_first for S8192 (MK_ATTN_BAND_ORDER),S8192,PROMOTED,-88.4/-105.0us (16/16 both); promoted-vs-lpt -103.2 (16/16) / -74.2 (15/16),do NOT broaden: S2048 +8.9 S3072 +52.7 S4096 +47.3
experiments/fused-training-megakernel/NOTES.md,2984,2026-07-05,attention-fwd,ATTN_FWD_WG banding (flash-decoding q bands + range-limited OP_ATTN_COMBINE),S2048-S8192,PROMOTED,S2048/T16 -19.7; S3072/T32 -45.7; S4096/T32 -4.4/-11.1; S8192/T64 -452.2/-481.5,gate {2048:16;3072:32;4096:32;8192:64}; post S8192 7327.2/3137.1 2.34x; fwd no longer lead span
experiments/fused-training-megakernel/NOTES.md,3011,2026-07-05,attention-fwd,S4096 fwd-band retune T32->T22,S4096,PROMOTED,-23.26/-22.64us (40/40 both); promoted-default beats old by +20.77/+21.71,T24 weaker; S2048 T16 S3072 T32 S8192 T64 unchanged
experiments/fused-training-megakernel/NOTES.md,3029,2026-07-05,attention-onepass,fused one-pass attention bwd (dQ fused into OP_ATTN_DKV_WG),S4096,NO-GO,+118.98us (0/40); ~135MB/layer dQ fp32 atomics at S4096,two-pass K/V re-reads are L2-resident (~4MB << 50MB); store-amplification serializes; scales worse with S; default-off branch kept
experiments/fused-training-megakernel/NOTES.md,3049,2026-07-05,measurement,day-close composed long-S scoreboard at d86b5ce,S2048-S8192,MEASUREMENT,S2048 1.78x; S3072 1.89x; S4096 2.06x; S8192 7327.2/3137.1 2.34x (day start 2.69x),S8192 megakernel -12.7% today; short rows read ~20-40us above paired instrument
experiments/fused-training-megakernel/NOTES.md,3082,2026-07-05,attention,S4096 attention-bwd band budget T32->T29,S4096,PROMOTED,T29 -62.9/-60.4us (40/40 both); T28 -52.1/-53.4,three-band split beats two-band near boundary
experiments/fused-training-megakernel/NOTES.md,3099,2026-07-05,attention,S2048 attention-bwd band budget T16->T12,S2048,PROMOTED,-29.94/-36.69us (40/40 both); promoted-default +34.85/+32.27 old-minus-new,dq_first under T12 still loses (+18.50/+21.31)
experiments/fused-training-megakernel/NOTES.md,3114,2026-07-05,attention,S8192 attention-bwd band budget T32->T40,S8192,PROMOTED,-88.48/-109.62us (12/12 both); promoted-default +75.81/+80.37,band defaults now {2048:12;3072:16;4096:29;8192:40}
experiments/fused-training-megakernel/NOTES.md,3127,2026-07-05,rowop,S8192 QKNORM/ROPE-bwd split-V (post-T40),S8192,PROMOTED,-34.59/-63.47us (15/16; 16/16); promoted-default +42.88/+31.78,correctness hazard fixed: V pass-through must read unslotted dQKV_f32 root (stale kv slot broke w1.3 ~1.03 rel)
experiments/fused-training-megakernel/NOTES.md,3143,2026-07-05,rowop,S4096 QKBWD split-V boundary,S4096,PROMOTED,-16.59/-3.52 then confirm -9.60/-12.38us; promoted-default +28.61/+17.62,
experiments/fused-training-megakernel/NOTES.md,3160,2026-07-05,rowop,S3072 QKBWD split-V boundary,S3072,PROMOTED,-14.67/-8.99 then confirm -11.28/-12.85us; promoted-default +9.17/+15.81,post score S3072 2485.3/1273.2 1.95x
experiments/fused-training-megakernel/NOTES.md,3170,2026-07-05,rowop,S2048 QKBWD split-V boundary,S2048,NEUTRAL,default-first wash (+0.22; 20/40) despite split-first -12.85 (38/40),keep default gate at S3072+
experiments/fused-training-megakernel/NOTES.md,3183,2026-07-05,fusion,SSQ-fuse off default for S3072,S3072,PROMOTED,-5.39/-2.06 then confirm -4.85/-3.38us; promoted-default +3.38/+7.73 old-minus-new,S4096 rejected as order-mixed
experiments/fused-training-megakernel/NOTES.md,3201,2026-07-05,fusion,SSQ S8192 endpoint check,S8192,NEUTRAL,-2.27 then +2.34 order-mixed wash,keep SSQ fused at S8192
experiments/fused-training-megakernel/NOTES.md,3203,2026-07-05,fusion,SSQ-fuse off default for S2048,S2048,PROMOTED,-3.02/-7.63 confirm -10.66/-3.66us; promoted-default +8.37/+3.02,SSQ-off default = exact H256/D64 S2048+S3072 only; post score 1780.9/1044.8 1.70x
experiments/fused-training-megakernel/NOTES.md,3217,2026-07-05,rowop,post-SSQ S2048 split-V recheck,S2048,NEUTRAL,default-first -0.70 wash (19/40),keep split-V at S3072+
experiments/fused-training-megakernel/NOTES.md,3221,2026-07-05,fusion,S2048 Drow direct-store recheck,S2048,NO-GO,forced on +13.58/+3.22us,keep S2048 on atomic Drow epilogue
experiments/fused-training-megakernel/NOTES.md,3226,2026-07-05,attention,post-T29 order no-gos (dq_first; lpt_dq_tie; RMS R4),S4096,NO-GO,dq_first +51.7/+48.1 (0/40); lpt_dq_tie +11.9/+10.3 (2-6/40); RMS R4 +5.4/+5.2,keep S4096 T29 on lpt and RMS dx R2
experiments/fused-training-megakernel/NOTES.md,3240,2026-07-05,attention,S3072 post-composition band retunes,S3072,NEUTRAL,bwd T10-T28 lose/mixed/noise; fwd T20-T48 lose,keep bwd T16 fwd T32
experiments/fused-training-megakernel/NOTES.md,3254,2026-07-05,attention-fwd,attention-combine row batching (R=8 rows/tile; work unit = row x head),S3072-S8192,PROMOTED,S3072 -33.1/-27.9us (0/40 old); S4096 -28.5/-23.6; S8192 -69.5/-46.2,combine was one-row tiles = 2-4k claim-ring transactions; merged fe39656
experiments/fused-training-megakernel/NOTES.md,3266,2026-07-05,precision,fwd-band tiny-T bf16 partial precision note,nano,NOTE,forced T=4 at S512 overshoots grad bar (kn.3 0.0365 vs 0.03),pre-existing; default gates (S>=2048) avoid; store partials fp32 if ever gated short
experiments/fused-training-megakernel/NOTES.md,3279,2026-07-05,rowop,SwiGLU cached 2W at H256/S8192 post-band recheck,S8192,FLIP-PROMOTED,-111.9/-128.3us (16/16 both); promoted-default +128.8/+116.0 (0/16 old),pre-band rejected +47.5; banding rebalanced SM occupancy; S8192 ~7246us
experiments/fused-training-megakernel/NOTES.md,3289,2026-07-05,rowop,RMS dx R4 at H256/S4096 post-band recheck,S4096,NO-GO,+5.6/+8.1us (11/40 each),1.94-wave R2 quantization hypothesis did not pay
experiments/fused-training-megakernel/NOTES.md,3294,2026-07-05,infra-process,re-run cheap env knob sweeps after every structural scheduling change,all,LAW,S8192 flip worth 11x average recent promotion for two A/B runs,
experiments/fused-training-megakernel/NOTES.md,3300,2026-07-05,scheduling,idle32 at S8192 post-band recheck,S8192,FLIP-PROMOTED,8/8 paired runs negative; pooled -11.2us (100/128),pre-band rejected +13.2; idle_ns map {3072;4096;8192}->32
experiments/fused-training-megakernel/NOTES.md,3305,2026-07-05,scheduling,cold_cap 16/33 at S8192,S8192,NEUTRAL,order-mixed wash (+7.4/-4.0; +8.9/-4.0),keep uncapped
experiments/fused-training-megakernel/NOTES.md,3308,2026-07-05,lm-head,head-dx target 96/384 at S8192,S8192,NEUTRAL,neutral-to-mixed (+0.3/-2.0; +4.0/-11.9),keep 192
experiments/fused-training-megakernel/NOTES.md,3313,2026-07-05,scheduling,post-band resweep batch 2 (cold_cap; TN gate; dW target),S2048-S4096,NEUTRAL,cold_cap washes |d|<=3.4us; MK_WGMMA_TN=0 +161.5-173.9 (0/40); DW target192 +166.9-172.0 (0/40),no flips; TN gate + dW 128 target confirmed load-bearing post-band
experiments/fused-training-megakernel/NOTES.md,3322,2026-07-05,scheduling,S2048 idle-poll 32ns,S2048,PROMOTED,-12.13/-14.74us (40/40; 38/40); promoted-default +15.04/+11.34 old-minus-new,idle64 also won less; 128 weaker
experiments/fused-training-megakernel/NOTES.md,3334,2026-07-05,attention-fwd,S8192 fwd-band retune on T40-bwd base,S8192,NEUTRAL,T48 +105.3/+90.2 (0/16); T56 +40.9/+27.7; T72 +398.8 T80 +510.3 (unsplit-straggler cliff),fwd T=64 confirmed sharp optimum; idle16/64 washes
experiments/fused-training-megakernel/NOTES.md,3344,2026-07-05,gemm-fwd,post-band n128 routing recheck,S4096+S8192,NEUTRAL,S4096 N128=0 +132.4/+123.7 (0/40); lm-only +65.7/+54.4; S8192 =0 +423.0/+400.0 (0/16); _NN=0 +33-96,all n128 defaults load-bearing; GPU-2 reads 1.6-1.8x high under clean guards — do not time there
experiments/fused-training-megakernel/NOTES.md,3354,2026-07-05,attention-fwd,combine-R neighbor sweep,S4096+S8192,NEUTRAL,R4 loses (+5.4/+8.0; +15.7/+0.6); R16 order-mixed under promotion bar,keep MK_ATTN_COMBINE_R=8
experiments/fused-training-megakernel/NOTES.md,3360,2026-07-05,attention-dkv,S8192 DKV row-scalar broadcast (MK_ATTN_DKV_ROW_BCAST),S8192,PROMOTED,-10.90/-9.02; confirm -16.85/-13.97us; promoted-default +10.61/+7.60 old-minus-new,exact H256/D64/S8192 gate; later de-promoted (line 3375)
experiments/fused-training-megakernel/NOTES.md,3375,2026-07-06,attention-dkv,row-broadcast recheck after MK_GEMM_MBAR_RING default (31dad00),S8192,SUPERSEDED,forced old beat promoted default -32.43/-30.77us (16/16 both),no longer composes; default gate emptied; env kept for A/B
experiments/fused-training-megakernel/NOTES.md,3384,2026-07-05,measurement,post-row-broadcast S8192 profile/score,S8192,MEASUREMENT,mk 7016.6us vs graph+ 3123.3 (2.25x); DKV 2584.4 (2073.0 wait); FWD 1092.6,row-broadcast real but small; attack DKV wait/dependency structure next
experiments/fused-training-megakernel/NOTES.md,3397,2026-07-05,rowop,S8192 RMSNorm bwd-dx H256 fixed-width op (OP_RMSNORM_BWD_DX_H256),S8192,PROMOTED,-25.10/-43.33us (16/16 both); forced-old +23.33/+26.99,S4096 order-mixed rejected; no runtime H loop/divide
experiments/fused-training-megakernel/NOTES.md,3414,2026-07-05,rowop,H256 S512+S1024 RMS dx H256 route widening,nano+S1024,PROMOTED,nano old-minus-new +2.42/+6.40us (196-260/300); S1024 +15.28/+5.89 (236/240; 197/240),S256 not promoted; gate = H256 S512/S1024/S8192; S128 stays FMA route
experiments/fused-training-megakernel/NOTES.md,3434,2026-07-05,measurement,post-RMS S8192 profile/score,S8192,MEASUREMENT,7156.9 vs 3119.0 (2.29x); DKV 2649.7 (2112.1 wait) FWD 1132.5 lm-head 440.0,DKV wait/dependency structure still bigger target than rowop cleanup
experiments/fused-training-megakernel/NOTES.md,3445,2026-07-05,rowop,S4096 H256/I768 SwiGLU-BWD 3W route,S4096,NO-GO,initial ~-50us both orders but promoted-default confirmation invalidated (old -6.42 faster / +0.38 neutral),source probe reverted; S8192 also neutral-worse
experiments/fused-training-megakernel/NOTES.md,3461,2026-07-05,fusion,H256 S256+S512 Drow zero-fill skip on direct-store route,S256+nano,PROMOTED,S256 +7.89/+1.82us zero-minus-skip; nano +0.93/+2.16,small prefers old fill (+13.74); S1024/S128 order-mixed; atomic shapes keep fill
experiments/fused-training-megakernel/NOTES.md,3486,2026-07-05,infra-process,knob consolidation into one measured per-shape tuning table (56ab960),all,SCAFFOLD,route snapshot hashes IDENTICAL on all 11 gauntlet shapes,pure relocation; keys keep measured gate dimensionality; stale extension-lock gotcha noted
experiments/fused-training-megakernel/NOTES.md,3509,2026-07-05,attention,S8192 post-specialization resweep (bands + idle),S8192,NEUTRAL,bwd T36 +102.0/+104.1 (0/16) T44 +10.7/+22.6; fwd T56 +26.1 T72 +413.3/+417.7; idle64 +1.6/+5.8,all S8192 defaults hold; resweep law satisfied with no changes
experiments/fused-training-megakernel/NOTES.md,3522,2026-07-05,gemm-dx,deep SW128 stages S6/S8/S9 long-K (operator-gap GEMM lane),standalone+multi,NO-GO,S8 standalone 8192x256x8192 187.4->175.8us but 208KB smem tax: nano +6.1 small +42.2 S4096 +67.2 S8192 +94.9,global-page tax dominates per-GEMM win; revisit only with per-op big-smem page or warp-spec producer
experiments/fused-training-megakernel/NOTES.md,3554,2026-07-05,qwen,qwen4b-l1 cold-cap uncap (L==1 H>=1024 V>=32768 -> cap0),qwen4b-l1,PROMOTED,cap48 29432.9us -> cap0 22094.0; cap64 23021.5; confirm both orders,L=1 has no later hot work to overlap giant dW sinks; small caps starve sinks (cap4 215.8ms)
experiments/fused-training-megakernel/NOTES.md,3569,2026-07-05,measurement,post-cap qwen4b-l1 profile,qwen4b-l1,MEASUREMENT,22118.5us; 26 hops; 6883.5 wait; lm-head fwd/dX 4440.0/3553.3; ATTN_FWD 1813.3 ATTN_DQ 1503.3,D=128 WGMMA/FA4-C route is the real attention fix
experiments/fused-training-megakernel/NOTES.md,3578,2026-07-05,attention-dq,generic D=128 attention dQ Cq retune 4->1 (exact qwen shape gate),qwen4b-l1,PROMOTED,Cq1 21948.0 vs Cq4 22089.3us; promoted paired wins 85.1/94.8us old-minus-new,OP_ATTN_DQ 1024 tiles vs 4096; identical loss
experiments/fused-training-megakernel/NOTES.md,3594,2026-07-05,lm-head,lm-head fat-tile staged 128x256 standalone probe,small+S8192+qwen4b-l1,VALIDATED-PARKED,standalone small lm_head 73.9->60.7us S8192 182.8->154.6 qwen 2791.5->2459.0; 160KB page fails cudaErrorCooperativeLaunchTooLarge,do not integrate staged route into single cooperative kernel
experiments/fused-training-megakernel/NOTES.md,3610,2026-07-05,lm-head,100KB direct-store 128x256 variant,small+S8192+qwen4b-l1,MEASUREMENT,small 73.1 vs 72.2 noise; S8192 182.8->193.2 regression; qwen 2784.7->2490.9 win,qwen-specific direct-store candidate only; needs CE/lse partials + 128-col tail before promotion
experiments/fused-training-megakernel/NOTES.md,3623,2026-07-05,lm-head,qwen lm-head direct n256 route (bit14 m64n256 NT + register CE/LSE partials + tail guard),qwen4b-l1,PROMOTED,step 22051.4->21142.3us (+909.1 old-minus-new); span 3528.9->2675.1; tiles 9496->4752,exact (1024;151936;2560) gate; staged n256 stays blocked; broad direct n256 stays rejected
experiments/fused-training-megakernel/NOTES.md,3648,2026-07-05,lm-head,qwen lm-head dX n128 no-atomic route (MK_HEAD_DX_N128_F32),qwen4b-l1,PROMOTED,21204.1->19576.0us (+1628.1); split-atomic variant +1560.9 weaker,sk=1 was paying zero-fill/atomics; env-only check then exact-shape promotion; does not broaden nano/small verdicts
experiments/fused-training-megakernel/NOTES.md,3672,2026-07-05,lm-head,qwen head-dX n256 no-atomic route (MK_HEAD_DX_N256_F32; bit14 NN fp32),qwen4b-l1,PROMOTED,probe n128 2740.9us (290.6TF) -> n256 2126.1 (374.7TF); step 19587.0->18990.3 (+596.7),fat_gemm_nn_probe standalone guardrail; exact (1024;2560;151936) gate
